fm_sector_id,fm_id,sector,has_appetite
1614,8175,Leisure,False
300,8175,Manufacturing,False
2563,8175,Natural Resources,False
2774,8175,Other,False
781,8175,Retail,False
539,8175,TMT,False
950,8175,Transport,False
1425,1626,Biotech / Life Science,False
1803,1626,Clean Tech / Renewable,False
2993,1626,Consumer Goods,False
2904,1626,Diversified,False
835,1626,Energy / Oil & Gas,False
264,1626,Financial Services,False
174,1626,Healthcare,False
14,1626,Industrials,False
82,1626,Leisure,False
337,1626,Manufacturing,False
2379,1626,Natural Resources,False
3087,1626,Other,False
1987,1626,Retail,False
2036,1626,TMT,True
1833,1626,Transport,False
249,13242,,
1191,950,Biotech / Life Science,True
2356,950,Clean Tech / Renewable,False
2117,950,Consumer Goods,True
2406,950,Diversified,True
333,950,Energy / Oil & Gas,False
966,950,Financial Services,True
1254,950,Healthcare,True
2274,950,Industrials,False
200,950,Leisure,False
2905,950,Manufacturing,False
402,950,Natural Resources,False
1959,950,Other,True
2456,950,Retail,True
1047,950,TMT,True
2698,950,Transport,False
2948,6856,Biotech / Life Science,False
2451,6856,Clean Tech / Renewable,False
1907,6856,Consumer Goods,True
2143,6856,Diversified,False
1501,6856,Energy / Oil & Gas,False
192,6856,Financial Services,False
1187,6856,Healthcare,False
2924,6856,Industrials,True
899,6856,Leisure,False
2258,6856,Manufacturing,True
115,6856,Natural Resources,False
109,6856,Other,False
1578,6856,Retail,True
2588,6856,TMT,True
1893,6856,Transport,True
957,15068,Biotech / Life Science,False
1922,15068,Business Services,False
2928,15068,Clean Tech / Renewable,False
575,15068,Consumer Goods,False
1724,15068,Diversified,True
2905,15068,Energy / Oil & Gas,True
1617,15068,Financial Services,False
7,15068,Healthcare,False
3052,15068,Industrials,False
409,15068,Leisure,False
242,15068,Manufacturing,False
105,15068,Natural Resources,False
3118,15068,Other,False
675,15068,Retail,False
1591,15068,TMT,False
217,15068,Transport,False
1139,331,Biotech / Life Science,False
1617,331,Clean Tech / Renewable,False
383,331,Consumer Goods,True
464,331,Diversified,True
2632,331,Energy / Oil & Gas,True
183,331,Financial Services,True
1198,331,Healthcare,True
217,331,Industrials,True
2788,331,Leisure,True
2053,331,Manufacturing,True
2208,331,Natural Resources,True
2958,331,Other,True
674,331,Retail,True
3130,331,TMT,True
346,331,Transport,True
1555,17926,,
692,11004,Biotech / Life Science,False
1091,11004,Business Services,False
709,11004,Clean Tech / Renewable,False
2607,11004,Consumer Goods,True
1782,11004,Diversified,True
2161,11004,Energy / Oil & Gas,False
1237,11004,Financial Services,True
2902,11004,Healthcare,True
2318,11004,Industrials,False
164,11004,Leisure,False
524,11004,Manufacturing,False
2044,11004,Natural Resources,False
2557,11004,Other,False
1799,11004,Retail,False
143,11004,TMT,True
2601,11004,Transport,False
2667,19926,Agribusiness,False
1492,19926,Biotech / Life Science,False
2824,19926,Business Services,False
954,19926,Clean Tech / Renewable,False
209,19926,Consumer Goods,False
2640,19926,Diversified,False
2615,19926,Energy / Oil & Gas,False
2358,19926,Financial Services,False
432,19926,Healthcare,False
504,19926,Industrials,False
86,19926,Leisure,False
431,19926,Manufacturing,False
2895,19926,Natural Resources,False
1994,19926,Other,False
442,19926,Retail,False
1109,19926,TMT,True
37,19926,Transport,False
2251,13530,Biotech / Life Science,False
3023,13530,Clean Tech / Renewable,False
1309,13530,Consumer Goods,False
1197,13530,Diversified,True
493,13530,Energy / Oil & Gas,False
1388,13530,Financial Services,False
1494,13530,Healthcare,False
2580,13530,Industrials,False
1821,13530,Leisure,False
2711,13530,Manufacturing,False
1886,13530,Natural Resources,False
2998,13530,Other,False
804,13530,Retail,False
955,13530,TMT,False
426,13530,Transport,False
1802,7753,Biotech / Life Science,True
1929,7753,Clean Tech / Renewable,True
1816,7753,Consumer Goods,True
592,7753,Diversified,True
1617,7753,Energy / Oil & Gas,True
1982,7753,Financial Services,False
2954,7753,Healthcare,True
1406,7753,Industrials,False
1775,7753,Leisure,False
2868,7753,Manufacturing,False
2447,7753,Natural Resources,False
2861,7753,Other,False
2314,7753,Retail,False
2633,7753,TMT,True
702,7753,Transport,False
1697,14128,Agribusiness,False
2191,14128,Biotech / Life Science,False
1788,14128,Business Services,False
2813,14128,Clean Tech / Renewable,False
2082,14128,Consumer Goods,False
2091,14128,Diversified,True
111,14128,Energy / Oil & Gas,False
1361,14128,Financial Services,True
627,14128,Healthcare,False
2604,14128,Industrials,False
479,14128,Leisure,False
791,14128,Manufacturing,False
1294,14128,Natural Resources,False
1174,14128,Other,False
2678,14128,Retail,False
805,14128,TMT,False
799,14128,Transport,False
1067,6673,Biotech / Life Science,True
947,6673,Clean Tech / Renewable,False
2741,6673,Consumer Goods,True
1351,6673,Diversified,False
1867,6673,Energy / Oil & Gas,False
1581,6673,Financial Services,False
1796,6673,Healthcare,True
2253,6673,Industrials,True
2492,6673,Leisure,False
1814,6673,Manufacturing,False
194,6673,Natural Resources,False
2849,6673,Other,True
1472,6673,Retail,False
2754,6673,TMT,True
602,6673,Transport,False
1275,7671,Biotech / Life Science,False
1936,7671,Business Services,False
688,7671,Clean Tech / Renewable,False
2057,7671,Consumer Goods,False
1813,7671,Diversified,False
2579,7671,Energy / Oil & Gas,False
928,7671,Financial Services,False
1175,7671,Healthcare,False
2022,7671,Industrials,False
1599,7671,Leisure,False
1814,7671,Manufacturing,False
1425,7671,Natural Resources,False
1510,7671,Other,False
1572,7671,Retail,False
529,7671,TMT,True
768,7671,Transport,False
2667,1733,Biotech / Life Science,True
357,1733,Clean Tech / Renewable,True
683,1733,Consumer Goods,False
1021,1733,Diversified,True
3006,1733,Energy / Oil & Gas,True
2874,1733,Financial Services,False
1231,1733,Healthcare,True
1172,1733,Industrials,False
852,1733,Leisure,False
876,1733,Manufacturing,False
2389,1733,Natural Resources,True
300,1733,Other,True
767,1733,Retail,False
2253,1733,TMT,True
2573,1733,Transport,False
2233,4060,Biotech / Life Science,True
961,4060,Clean Tech / Renewable,True
2640,4060,Consumer Goods,False
1722,4060,Diversified,True
170,4060,Energy / Oil & Gas,False
609,4060,Financial Services,True
225,4060,Healthcare,True
1414,4060,Industrials,True
789,4060,Leisure,False
14,4060,Manufacturing,True
1986,4060,Natural Resources,False
2874,4060,Other,False
1302,4060,Retail,False
1728,4060,TMT,True
1640,4060,Transport,True
1186,14335,Biotech / Life Science,False
1060,14335,Business Services,False
1199,14335,Clean Tech / Renewable,False
1678,14335,Consumer Goods,False
186,14335,Diversified,False
1788,14335,Energy / Oil & Gas,False
319,14335,Financial Services,False
888,14335,Healthcare,False
2660,14335,Industrials,False
133,14335,Leisure,False
971,14335,Manufacturing,False
511,14335,Natural Resources,False
1296,14335,Other,False
2563,14335,Retail,False
1618,14335,TMT,True
1130,14335,Transport,False
964,7918,Biotech / Life Science,False
2667,7918,Clean Tech / Renewable,False
1109,7918,Consumer Goods,True
578,7918,Diversified,True
17,7918,Energy / Oil & Gas,False
1203,7918,Financial Services,True
344,7918,Healthcare,True
1671,7918,Industrials,False
2422,7918,Leisure,False
2336,7918,Manufacturing,False
1268,7918,Natural Resources,False
207,7918,Other,True
2482,7918,Retail,False
1386,7918,TMT,True
1738,7918,Transport,True
3127,5220,Biotech / Life Science,False
2801,5220,Business Services,False
1921,5220,Clean Tech / Renewable,False
2280,5220,Consumer Goods,False
2032,5220,Diversified,True
2902,5220,Energy / Oil & Gas,False
88,5220,Financial Services,False
1003,5220,Healthcare,False
1668,5220,Industrials,False
3011,5220,Leisure,False
580,5220,Manufacturing,False
2539,5220,Natural Resources,False
1572,5220,Other,False
1245,5220,Retail,False
2280,5220,TMT,False
560,5220,Transport,False
3076,7425,Biotech / Life Science,True
1480,7425,Clean Tech / Renewable,True
2968,7425,Consumer Goods,True
787,7425,Diversified,True
1933,7425,Energy / Oil & Gas,True
1456,7425,Financial Services,True
1019,7425,Healthcare,True
299,7425,Industrials,True
2348,7425,Leisure,True
1233,7425,Manufacturing,True
1724,7425,Natural Resources,False
1196,7425,Other,False
1911,7425,Retail,True
748,7425,TMT,True
2515,7425,Transport,True
3044,3822,Biotech / Life Science,False
1338,3822,Clean Tech / Renewable,False
616,3822,Consumer Goods,False
2066,3822,Diversified,True
449,3822,Energy / Oil & Gas,False
1523,3822,Financial Services,False
2365,3822,Healthcare,False
2255,3822,Industrials,False
1356,3822,Leisure,False
193,3822,Manufacturing,False
2065,3822,Natural Resources,False
762,3822,Other,False
400,3822,Retail,False
1460,3822,TMT,False
345,3822,Transport,False
2971,7884,Biotech / Life Science,True
2711,7884,Clean Tech / Renewable,False
2009,7884,Consumer Goods,True
1583,7884,Diversified,True
139,7884,Energy / Oil & Gas,False
578,7884,Financial Services,True
319,7884,Healthcare,True
782,7884,Industrials,True
896,7884,Leisure,True
3080,7884,Manufacturing,True
571,7884,Natural Resources,False
1215,7884,Other,True
2340,7884,Retail,True
1278,7884,TMT,True
502,7884,Transport,False
3115,19594,,
1401,22631,Agribusiness,False
2452,22631,Biotech / Life Science,False
3090,22631,Business Services,False
635,22631,Clean Tech / Renewable,False
513,22631,Consumer Goods,False
1857,22631,Diversified,False
2156,22631,Energy / Oil & Gas,False
397,22631,Financial Services,False
1737,22631,Healthcare,False
1459,22631,Industrials,False
871,22631,Leisure,False
9,22631,Manufacturing,False
1550,22631,Natural Resources,False
2156,22631,Other,False
1973,22631,Retail,False
2311,22631,TMT,True
371,22631,Transport,False
412,1665,Biotech / Life Science,True
1160,1665,Clean Tech / Renewable,False
337,1665,Consumer Goods,False
1164,1665,Diversified,True
528,1665,Energy / Oil & Gas,False
2455,1665,Financial Services,False
1884,1665,Healthcare,False
1735,1665,Industrials,False
1765,1665,Leisure,False
349,1665,Manufacturing,False
1274,1665,Natural Resources,False
2446,1665,Other,False
366,1665,Retail,False
456,1665,TMT,True
2224,1665,Transport,False
2507,13429,Agribusiness,False
148,13429,Biotech / Life Science,False
2402,13429,Business Services,False
117,13429,Clean Tech / Renewable,False
2501,13429,Consumer Goods,False
1481,13429,Diversified,True
1340,13429,Energy / Oil & Gas,False
2207,13429,Financial Services,True
1599,13429,Healthcare,False
134,13429,Industrials,False
370,13429,Leisure,False
2371,13429,Manufacturing,False
928,13429,Natural Resources,False
676,13429,Other,False
2830,13429,Retail,False
2358,13429,TMT,False
1199,13429,Transport,False
1504,10941,Biotech / Life Science,True
843,10941,Business Services,True
1275,10941,Clean Tech / Renewable,True
229,10941,Consumer Goods,True
2146,10941,Diversified,True
763,10941,Energy / Oil & Gas,True
1556,10941,Financial Services,True
1798,10941,Healthcare,True
1598,10941,Industrials,True
1365,10941,Leisure,True
837,10941,Manufacturing,False
1297,10941,Natural Resources,False
2048,10941,Other,False
1131,10941,Retail,False
1388,10941,TMT,True
708,10941,Transport,False
2139,3988,Biotech / Life Science,False
2812,3988,Clean Tech / Renewable,False
430,3988,Consumer Goods,True
1712,3988,Diversified,True
1067,3988,Energy / Oil & Gas,False
1318,3988,Financial Services,True
697,3988,Healthcare,True
1090,3988,Industrials,False
2838,3988,Leisure,False
639,3988,Manufacturing,False
1416,3988,Natural Resources,False
1989,3988,Other,False
2803,3988,Retail,False
200,3988,TMT,True
937,3988,Transport,False
860,2333,Biotech / Life Science,False
1379,2333,Clean Tech / Renewable,False
1911,2333,Consumer Goods,False
1673,2333,Diversified,True
2873,2333,Energy / Oil & Gas,False
918,2333,Financial Services,False
1948,2333,Healthcare,True
2579,2333,Industrials,False
1860,2333,Leisure,False
75,2333,Manufacturing,False
1011,2333,Natural Resources,False
1534,2333,Other,False
390,2333,Retail,False
2857,2333,TMT,True
1586,2333,Transport,False
2557,6562,Biotech / Life Science,False
3039,6562,Business Services,False
1331,6562,Clean Tech / Renewable,False
2067,6562,Consumer Goods,False
2639,6562,Diversified,False
967,6562,Energy / Oil & Gas,False
2213,6562,Financial Services,False
1925,6562,Healthcare,False
1661,6562,Industrials,False
2329,6562,Leisure,False
518,6562,Manufacturing,False
2557,6562,Natural Resources,False
2277,6562,Other,False
863,6562,Retail,False
1236,6562,TMT,True
117,6562,Transport,False
2239,11518,Biotech / Life Science,False
817,11518,Business Services,False
629,11518,Clean Tech / Renewable,False
594,11518,Consumer Goods,False
1561,11518,Diversified,False
1219,11518,Energy / Oil & Gas,False
1736,11518,Financial Services,False
404,11518,Healthcare,False
1444,11518,Industrials,False
28,11518,Leisure,False
255,11518,Manufacturing,False
649,11518,Natural Resources,False
591,11518,Other,False
1851,11518,Retail,False
400,11518,TMT,True
2885,11518,Transport,False
2597,1393,Biotech / Life Science,True
157,1393,Clean Tech / Renewable,False
2173,1393,Consumer Goods,True
3015,1393,Diversified,True
3066,1393,Energy / Oil & Gas,True
2182,1393,Financial Services,True
2396,1393,Healthcare,True
1270,1393,Industrials,True
625,1393,Leisure,False
688,1393,Manufacturing,False
1640,1393,Natural Resources,False
1801,1393,Other,False
2528,1393,Retail,True
1437,1393,TMT,True
2258,1393,Transport,True
2871,6680,Biotech / Life Science,True
2758,6680,Clean Tech / Renewable,True
488,6680,Consumer Goods,True
2126,6680,Diversified,True
1581,6680,Energy / Oil & Gas,True
1753,6680,Financial Services,True
1418,6680,Healthcare,True
1745,6680,Industrials,True
1691,6680,Leisure,True
552,6680,Manufacturing,True
1439,6680,Natural Resources,True
79,6680,Other,True
2114,6680,Retail,True
2245,6680,TMT,True
2321,6680,Transport,True
1898,17029,Agribusiness,False
502,17029,Biotech / Life Science,False
1375,17029,Business Services,False
2638,17029,Clean Tech / Renewable,False
1549,17029,Consumer Goods,False
693,17029,Diversified,True
2630,17029,Energy / Oil & Gas,False
1922,17029,Financial Services,True
760,17029,Healthcare,False
739,17029,Industrials,False
2108,17029,Leisure,False
95,17029,Manufacturing,False
1758,17029,Natural Resources,False
28,17029,Other,False
2046,17029,Retail,False
2392,17029,TMT,False
1472,17029,Transport,False
1105,13880,Biotech / Life Science,False
938,13880,Clean Tech / Renewable,False
277,13880,Consumer Goods,False
2621,13880,Diversified,True
662,13880,Energy / Oil & Gas,False
673,13880,Financial Services,False
2919,13880,Healthcare,False
1627,13880,Industrials,False
358,13880,Leisure,False
2496,13880,Manufacturing,False
1058,13880,Natural Resources,False
529,13880,Other,False
361,13880,Retail,False
2444,13880,TMT,False
3132,13880,Transport,False
2817,16726,Agribusiness,False
1197,16726,Biotech / Life Science,False
2268,16726,Business Services,False
577,16726,Clean Tech / Renewable,False
1425,16726,Consumer Goods,False
1231,16726,Diversified,False
1537,16726,Energy / Oil & Gas,False
2640,16726,Financial Services,False
1609,16726,Healthcare,False
994,16726,Industrials,False
1979,16726,Leisure,False
1265,16726,Manufacturing,False
1394,16726,Natural Resources,False
1699,16726,Other,False
424,16726,Retail,False
453,16726,TMT,True
192,16726,Transport,False
1056,1643,Biotech / Life Science,False
673,1643,Clean Tech / Renewable,True
1716,1643,Consumer Goods,False
469,1643,Diversified,True
2994,1643,Energy / Oil & Gas,True
242,1643,Financial Services,False
2223,1643,Healthcare,False
723,1643,Industrials,False
497,1643,Leisure,False
601,1643,Manufacturing,True
2945,1643,Natural Resources,False
2761,1643,Other,False
1213,1643,Retail,False
2726,1643,TMT,True
617,1643,Transport,True
462,20738,Agribusiness,False
2841,20738,Biotech / Life Science,False
1352,20738,Business Services,False
1259,20738,Clean Tech / Renewable,False
2963,20738,Consumer Goods,False
3128,20738,Diversified,True
99,20738,Energy / Oil & Gas,False
2915,20738,Financial Services,False
1206,20738,Healthcare,False
918,20738,Industrials,False
1467,20738,Leisure,False
1022,20738,Manufacturing,False
525,20738,Natural Resources,False
1273,20738,Other,False
2834,20738,Retail,False
2421,20738,TMT,False
886,20738,Transport,False
659,2861,Biotech / Life Science,False
2920,2861,Clean Tech / Renewable,False
1347,2861,Consumer Goods,False
1521,2861,Diversified,True
86,2861,Energy / Oil & Gas,False
2489,2861,Financial Services,True
455,2861,Healthcare,False
1829,2861,Industrials,False
2565,2861,Leisure,False
731,2861,Manufacturing,False
2067,2861,Natural Resources,False
1152,2861,Other,False
967,2861,Retail,False
2659,2861,TMT,False
174,2861,Transport,False
2070,8968,Biotech / Life Science,False
957,8968,Business Services,False
125,8968,Clean Tech / Renewable,False
2666,8968,Consumer Goods,False
720,8968,Diversified,True
1854,8968,Energy / Oil & Gas,False
2206,8968,Financial Services,False
3072,8968,Healthcare,False
49,8968,Industrials,False
2140,8968,Leisure,False
439,8968,Manufacturing,False
1056,8968,Natural Resources,False
3127,8968,Other,False
2448,8968,Retail,False
2011,8968,TMT,True
1593,8968,Transport,False
1622,18735,Agribusiness,False
504,18735,Biotech / Life Science,False
668,18735,Business Services,False
535,18735,Clean Tech / Renewable,False
1734,18735,Consumer Goods,False
3116,18735,Diversified,True
1387,18735,Energy / Oil & Gas,False
2051,18735,Financial Services,False
2407,18735,Healthcare,False
1842,18735,Industrials,False
3125,18735,Leisure,False
2498,18735,Manufacturing,False
1989,18735,Natural Resources,False
1878,18735,Other,False
318,18735,Retail,False
1081,18735,TMT,False
245,18735,Transport,False
1098,1627,Biotech / Life Science,False
1976,1627,Clean Tech / Renewable,False
387,1627,Consumer Goods,False
2664,1627,Diversified,True
2103,1627,Energy / Oil & Gas,False
893,1627,Financial Services,False
1365,1627,Healthcare,False
909,1627,Industrials,False
555,1627,Leisure,False
3071,1627,Manufacturing,False
2290,1627,Natural Resources,False
109,1627,Other,False
3014,1627,Retail,False
2580,1627,TMT,False
1038,1627,Transport,False
2443,13102,,
712,2978,Biotech / Life Science,True
3113,2978,Clean Tech / Renewable,True
684,2978,Consumer Goods,True
3028,2978,Diversified,True
2748,2978,Energy / Oil & Gas,True
50,2978,Financial Services,True
291,2978,Healthcare,True
601,2978,Industrials,True
933,2978,Leisure,True
1011,2978,Manufacturing,True
2700,2978,Natural Resources,True
1075,2978,Other,False
1543,2978,Retail,True
2517,2978,TMT,True
2764,2978,Transport,True
1475,9100,Biotech / Life Science,False
462,9100,Business Services,False
2430,9100,Clean Tech / Renewable,False
892,9100,Consumer Goods,False
2530,9100,Diversified,False
2035,9100,Energy / Oil & Gas,False
2813,9100,Financial Services,False
2820,9100,Healthcare,False
1988,9100,Industrials,False
401,9100,Leisure,False
1122,9100,Manufacturing,False
1738,9100,Natural Resources,False
1759,9100,Other,False
791,9100,Retail,False
195,9100,TMT,True
1823,9100,Transport,False
58,6376,Biotech / Life Science,True
2447,6376,Business Services,False
2755,6376,Clean Tech / Renewable,False
729,6376,Consumer Goods,False
2210,6376,Diversified,True
949,6376,Energy / Oil & Gas,False
1132,6376,Financial Services,True
1206,6376,Healthcare,True
1113,6376,Industrials,False
916,6376,Leisure,False
2363,6376,Manufacturing,False
2438,6376,Natural Resources,False
2996,6376,Other,False
105,6376,Retail,False
2855,6376,TMT,True
1920,6376,Transport,False
2242,11636,Biotech / Life Science,False
2449,11636,Clean Tech / Renewable,False
1816,11636,Consumer Goods,False
2615,11636,Diversified,True
657,11636,Energy / Oil & Gas,False
949,11636,Financial Services,False
1309,11636,Healthcare,False
1218,11636,Industrials,False
1610,11636,Leisure,False
3002,11636,Manufacturing,False
459,11636,Natural Resources,False
2551,11636,Other,False
2765,11636,Retail,False
588,11636,TMT,False
2536,11636,Transport,False
2201,12779,Biotech / Life Science,False
2388,12779,Business Services,False
1048,12779,Clean Tech / Renewable,False
2079,12779,Consumer Goods,False
2037,12779,Diversified,True
218,12779,Energy / Oil & Gas,True
2933,12779,Financial Services,False
2812,12779,Healthcare,False
2691,12779,Industrials,False
774,12779,Leisure,False
2760,12779,Manufacturing,False
1731,12779,Natural Resources,False
53,12779,Other,False
1733,12779,Retail,False
1604,12779,TMT,False
2531,12779,Transport,False
2859,3652,Biotech / Life Science,False
2585,3652,Clean Tech / Renewable,False
1641,3652,Consumer Goods,False
2652,3652,Diversified,True
452,3652,Energy / Oil & Gas,False
1193,3652,Financial Services,False
1886,3652,Healthcare,False
1812,3652,Industrials,False
2075,3652,Leisure,False
2001,3652,Manufacturing,False
961,3652,Natural Resources,False
863,3652,Other,False
526,3652,Retail,False
1944,3652,TMT,True
146,3652,Transport,False
1320,8768,Biotech / Life Science,True
2816,8768,Clean Tech / Renewable,False
207,8768,Consumer Goods,False
549,8768,Diversified,False
394,8768,Energy / Oil & Gas,False
2979,8768,Financial Services,False
781,8768,Healthcare,False
2743,8768,Industrials,False
662,8768,Leisure,False
2728,8768,Manufacturing,True
3081,8768,Natural Resources,True
756,8768,Other,False
2155,8768,Retail,False
1763,8768,TMT,True
2076,8768,Transport,False
217,8230,Biotech / Life Science,False
2903,8230,Clean Tech / Renewable,False
1692,8230,Consumer Goods,False
17,8230,Diversified,True
353,8230,Energy / Oil & Gas,False
325,8230,Financial Services,False
2392,8230,Healthcare,False
793,8230,Industrials,False
1769,8230,Leisure,False
1512,8230,Manufacturing,False
2652,8230,Natural Resources,False
2710,8230,Other,False
1210,8230,Retail,False
2677,8230,TMT,True
1085,8230,Transport,False
181,14669,Biotech / Life Science,False
3114,14669,Business Services,True
2773,14669,Clean Tech / Renewable,True
1508,14669,Consumer Goods,True
1824,14669,Diversified,False
2508,14669,Energy / Oil & Gas,False
787,14669,Financial Services,True
838,14669,Healthcare,True
493,14669,Industrials,True
1450,14669,Leisure,False
2078,14669,Manufacturing,True
823,14669,Natural Resources,False
754,14669,Other,False
23,14669,Retail,True
1777,14669,TMT,True
1721,14669,Transport,False
