fm_name,fm_id
Russell Investments,4763
Angelo Gordon,5225
Schroders Capital,572
Arena Investors,20605
Heartwood Partners,13407
Heartwood Partners,13407
Heartwood Partners,13407
Heartwood Partners,13407
Act One Ventures,22222
Act One Ventures,22222
Act One Ventures,22222
Craft Ventures,19319
Vocap Partners,22223
Renegade Partners,22225
Walden International,6737
Lime Rock Partners,6759
Merida Capital Holdings,18863
Merida Capital Holdings,18863
Merida Capital Holdings,18863
Merida Capital Holdings,18863
Summit Partners,6693
Summit Partners,6693
Summit Partners,6693
Capital Constellation,19331
Capital Constellation,19331
Capital Constellation,19331
Varagon Capital Partners,17742
Amity Ventures,20233
Prysm Capital,19960
Prysm Capital,19960
Prysm Capital,19960
RCP Advisors,1780
Kerberos Capital Management,21087
Revelstoke Capital Partners,14588
Revelstoke Capital Partners,14588
Sky9 Capital,18915
Sky9 Capital,18915
Sky9 Capital,18915
Sky9 Capital,18915
BMW i Ventures,11035
BMW i Ventures,11035
BMW i Ventures,11035
BMW i Ventures,11035
BMW i Ventures,11035
BMW i Ventures,11035
Centerfield Capital Partners,8414
Centerfield Capital Partners,8414
Centerfield Capital Partners,8414
Centerfield Capital Partners,8414
Centerfield Capital Partners,8414
Kayne Anderson Capital Advisors,7604
WestCap,22259
WestCap,22259
WestCap,22259
WestCap,22259
WestCap,22259
Mammoth Scientific,22260
Muzinich & Co.,15462
Muzinich & Co.,15462
Muzinich & Co.,15462
Muzinich & Co.,15462
Gigafund,19974
Pantheon,1005
Pantheon,1005
Pantheon,1005
Pantheon,1005
Pantheon,1005
Pantheon,1005
Pantheon,1005
Pantheon,1005
Pantheon,1005
Clearlake Capital Group,8706
NewRoad Capital Partners,17505
NewRoad Capital Partners,17505
NewRoad Capital Partners,17505
NewRoad Capital Partners,17505
Butterfly Equity,18449
Butterfly Equity,18449
Chaac Ventures,22266
Castle Creek Capital,11001
Riata Capital Group,16779
Maven Ventures,13730
Craft Ventures,19319
Craft Ventures,19319
Craft Ventures,19319
New Markets Venture Partners,7775
New Markets Venture Partners,7775
New Markets Venture Partners,7775
Reach Capital,16848
Arcadian Capital Management,19391
Goat Rodeo Capital,20021
PSG,21967
TrueBridge Capital Partners,3122
Athyrium Capital Management,16877
Athyrium Capital Management,16877
Athyrium Capital Management,16877
Athyrium Capital Management,16877
Athyrium Capital Management,16877
Athyrium Capital Management,16877
Top Tier Capital Partners,11447
Top Tier Capital Partners,11447
Blisce,22267
Blisce,22267
CAZ Investments,9345
West Monroe,20325
Clarion Capital Partners,14002
Clarion Capital Partners,14002
Clarion Capital Partners,14002
Clarion Capital Partners,14002
Clarion Capital Partners,14002
PSG,21967
Oak Hill Advisors,12574
GPI Capital,18678
Owl Ventures,15784
Owl Ventures,15784
Deciens Capital,19565
Deciens Capital,19565
ONEVC,19954
Craft Ventures,19319
Montage Ventures,14771
Montage Ventures,14771
Montage Ventures,14771
Montage Ventures,14771
K2VC,17779
1confirmation,18669
C2 Ventures,20185
C2 Ventures,20185
Neuberger Berman Private Markets,1801
Neuberger Berman Private Markets,1801
Moxxie Ventures,20426
Obvious Ventures,15762
Crosstimbers Capital Group,18443
Chapford Capital Group,20843
West Monroe,20325
Redpoint China Ventures,6656
Redpoint China Ventures,6656
Redpoint China Ventures,6656
Redpoint China Ventures,6656
Redpoint China Ventures,6656
Redpoint China Ventures,6656
Jacobs Asset Management,10954
Jacobs Asset Management,10954
Inspiration Venture,15816
Inspiration Venture,15816
Caffeinated Capital,14250
Caffeinated Capital,14250
Caffeinated Capital,14250
Linse Capital,17906
Practical Venture Capital,21519
8VC,17030
Artist Capital Management,19821
Practical Venture Capital,21519
Pivotal BioVenture Partners,18313
Pivotal BioVenture Partners,18313
Pivotal BioVenture Partners,18313
Pivotal BioVenture Partners,18313
Pivotal BioVenture Partners,18313
Pivotal BioVenture Partners,18313
Bridge Growth Partners,14317
Two Sigma,19359
PSG,21967
General Atlantic,5471
Valor Equity Partners,9120
Castlelake,10995
Summit Partners,6693
Symphony Technology Group,12440
ICONIQ Capital,15736
Cresta Fund Management,19339
Pacific Private Fund Advisors,19074
Phoenix Venture Partners,16854
Garnett Station Partners,19632
Garnett Station Partners,19632
Garnett Station Partners,19632
Pegasus Capital Advisors,5589
Martis Capital,17334
Practical Venture Capital,21519
BBR Partners,3230
BBR Partners,3230
Riata Capital Group,16779
Riata Capital Group,16779
Clearlake Capital Group,8706
ATW Partners,18477
ATW Partners,18477
Kingfish Group,17661
True Equity,22275
Darwin Ventures,1721
Darwin Ventures,1721
Darwin Ventures,1721
Vista Equity Partners,8411
Vista Equity Partners,8411
SignalFire,16997
Pin Oak Investment Advisors,20301
RedBird Capital Partners,16182
Providence Equity Partners,6650
Medalist Partners,20370
Medalist Partners,20370
Medalist Partners,20370
March Capital,15748
March Capital,15748
March Capital,15748
March Capital,15748
March Capital,15748
March Capital,15748
HighPost Capital,22276
HighPost Capital,22276
HighPost Capital,22276
HighPost Capital,22276
HighPost Capital,22276
HighPost Capital,22276
Distributed Global,19745
Distributed Global,19745
Eastward Capital Partners,11885
Eastward Capital Partners,11885
Expanding Capital,18938
Apollo Global Management,8096
Apollo Global Management,8096
Apollo Global Management,8096
Apollo Global Management,8096
Apollo Global Management,8096
Apollo Global Management,8096
GreenOaks Capital Partners,17328
Summit Peak Investments,20759
BlueArc Mezzanine Partners,17646
BlueArc Mezzanine Partners,17646
BlueArc Mezzanine Partners,17646
ICONIQ Capital,15736
ICONIQ Capital,15736
Fifth Down Capital,21771
Fifth Down Capital,21771
Columbia Capital,6443
Metalmark Capital,7629
Everside,19690
Summit Partners,6693
10Talents Investors,18301
Antler,21568
Vertex Ventures US,21294
Princeville Capital,18300
Okapi Venture Capital,8648
Okapi Venture Capital,8648
Okapi Venture Capital,8648
Pomona Capital,6644
Pomona Capital,6644
Pomona Capital,6644
Pomona Capital,6644
Pomona Capital,6644
Pomona Capital,6644
Pomona Capital,6644
Pomona Capital,6644
Pomona Capital,6644
Pomona Capital,6644
Pomona Capital,6644
Pomona Capital,6644
Okapi Venture Capital,8648
Okapi Venture Capital,8648
Okapi Venture Capital,8648
Sutra Ventures,22278
Sutra Ventures,22278
Sutra Ventures,22278
Sutra Ventures,22278
King River Capital,19557
King River Capital,19557
King River Capital,19557
King River Capital,19557
King River Capital,19557
King River Capital,19557
King River Capital,19557
King River Capital,19557
Performance Equity Management,2043
Performance Equity Management,2043
Performance Equity Management,2043
Performance Equity Management,2043
Performance Equity Management,2043
Performance Equity Management,2043
Performance Equity Management,2043
Performance Equity Management,2043
Performance Equity Management,2043
Performance Equity Management,2043
Performance Equity Management,2043
Performance Equity Management,2043
Generate Capital,20579
Generate Capital,20579
Generate Capital,20579
RRE Ventures,7424
King Street Capital Management,5838
King Street Capital Management,5838
King Street Capital Management,5838
King Street Capital Management,5838
King Street Capital Management,5838
King Street Capital Management,5838
Marathon Asset Management,4928
Energy Impact Partners,17015
Energy Impact Partners,17015
Ares Management,6844
Ares Management,6844
Magnify Ventures,22283
Sky9 Capital,18915
Sky9 Capital,18915
Level Equity,11390
Level Equity,11390
Level Equity,11390
Level Equity,11390
Assured Investment Management,13150
Assured Investment Management,13150
Sway Ventures,16697
Sway Ventures,16697
Adams Street Partners,6359
Adams Street Partners,6359
Adams Street Partners,6359
Accolade Partners,2790
Accolade Partners,2790
FullCycle Energy Fund,14773
New Summit Investments,19307
New Summit Investments,19307
Precision Capital,11995
Precision Capital,11995
Precision Capital,11995
Precision Capital,11995
Left Lane Capital,20637
Lowercarbon Capital,22298
Agent Capital,18416
Agent Capital,18416
Cormorant Asset Management,17291
Cormorant Asset Management,17291
KKR,5586
Graph Ventures,22301
Eurazeo,11
Eurazeo,11
Boom Capital Ventures,18314
SVB Capital,8175
Bracket Capital,20833
Bracket Capital,20833
Bracket Capital,20833
L'Attitude Ventures,22303
Longevity Vision Fund,22304
Longevity Vision Fund,22304
Longevity Vision Fund,22304
Root Ventures,16415
Catalio Capital Management,21505
Berkeley Catalyst Fund,18277
Brown Venture Group,22310
Bling Capital,19497
Big Idea Ventures,21041
Big Idea Ventures,21041
Big Idea Ventures,21041
Big Idea Ventures,21041
Big Idea Ventures,21041
Vivalto Partners,22314
Vivalto Partners,22314
Vivalto Partners,22314
Blossom Street Ventures,18368
Blossom Street Ventures,18368
Blossom Street Ventures,18368
Blossom Street Ventures,18368
Cultivation Capital,14303
Generation Investment Management,8589
Generation Investment Management,8589
Evergreen Gavekal,20941
Levine Leichtman Capital Partners,7913
Cassius,19616
Cassius,19616
Forum Ventures,12743
MidCoast Capital,1626
Step Ahead Capital,22322
Step Ahead Capital,22322
Step Ahead Capital,22322
Prime Movers Lab,19330
Alpha Edison,19681
Contour Venture Partners,12421
Voyager Ventures,22323
Voyager Ventures,22323
Voyager Ventures,22323
Voyager Ventures,22323
Voyager Ventures,22323
Voyager Ventures,22323
KSL Capital Partners,7906
KSL Capital Partners,7906
KSL Capital Partners,7906
KSL Capital Partners,7906
HoldCo Asset Management,15243
Pacific Avenue Capital Partners,22324
Craft Ventures,19319
Angelo Gordon,5225
Entrepreneurs Roundtable Accelerator,22327
Manhattan Venture Partners,20166
Gallatin Point Capital,19274
Gallacher Capital Management,19425
Smash Ventures,22330
Smash Ventures,22330
Next Play Capital,22331
Next Play Capital,22331
Nassau Private Credit,22332
Supply Change Capital,22334
Supply Change Capital,22334
Supply Change Capital,22334
Long Journey Ventures,22336
Aravaipa Ventures,22337
Aravaipa Ventures,22337
SpaceFund,22338
SpaceFund,22338
SpaceFund,22338
SpaceFund,22338
SpaceFund,22338
SpaceFund,22338
SpaceFund,22338
SpaceFund,22338
SpaceFund,22338
Yaletown Partners,7122
Sterling Partners,6692
Sterling Partners,6692
Butterfly Equity,18449
Butterfly Equity,18449
Coyote Ventures,22339
Coyote Ventures,22339
Buenaventure One,18919
Upfront Ventures,8361
GI Partners,5648
Enhanced Healthcare Partners,19791
Top Harvest Capital,22346
Vesey Street Capital Partners,19121
GSV Ventures,17708
CoVenture,17763
CoVenture,17763
CoVenture,17763
TPG,6701
Victory Park Capital,12129
Apollo Global Management,8096
Trident Capital,6715
Continental Grain Company,10998
Continental Grain Company,10998
Alvarez & Marsal Capital Partners,13242
Motive Partners,18415
Motive Partners,18415
NewView Capital,19344
Builders VC,18032
Generation Partners,7272
Generation Partners,7272
Generation Partners,7272
Fifth Wall,17858
OCA Ventures,7846
Tomales Bay Capital,20765
Tomales Bay Capital,20765
Tomales Bay Capital,20765
Tomales Bay Capital,20765
Tomales Bay Capital,20765
Tomales Bay Capital,20765
Tomales Bay Capital,20765
Tomales Bay Capital,20765
Tomales Bay Capital,20765
Tomales Bay Capital,20765
Tomales Bay Capital,20765
Tomales Bay Capital,20765
Nyca Partners,15416
Ares Management,6844
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
UOB Venture Management,7638
ATX Venture Partners,15647
Tilia,21096
RCP Advisors,1780
BHMS Investments,22353
Clear Frontier Ag. Management,22354
Starlight Ventures,22355
Starlight Ventures,22355
The Riverside Company,7754
Hayfin Capital Management,12740
Hayfin Capital Management,12740
Hayfin Capital Management,12740
Hayfin Capital Management,12740
Hayfin Capital Management,12740
Hayfin Capital Management,12740
Stone Point Capital,7576
Stone Point Capital,7576
Stone Point Capital,7576
Stone Point Capital,7576
Stone Point Capital,7576
Stone Point Capital,7576
Cycle Capital Management,12062
Cycle Capital Management,12062
SLR Capital Partners,19214
Genoa Ventures,19759
Genoa Ventures,19759
Chartline Capital Partners,22361
Chartline Capital Partners,22361
Chartline Capital Partners,22361
Whitehorse Liquidity Partners,17471
Bering Capital,22363
Bering Capital,22363
Bering Capital,22363
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Momenta Ventures,22364
Applied Real Intelligence,22370
Bain Capital,6389
Third Lake Partners,20727
Capital Constellation,19331
Gerber Taylor,10920
Glenmede,950
Decasonic,22372
Decasonic,22372
Thoma Bravo,8759
Alpaca VC,20004
Alpaca VC,20004
Alpaca VC,20004
Alpaca VC,20004
Tidemark Capital,22377
Folium Capital,18652
CRCM Ventures,19963
CRCM Ventures,19963
CRCM Ventures,19963
CRCM Ventures,19963
Center Rock Capital Partners,22378
Thoma Bravo,8759
Sway Ventures,16697
Oak Hill Capital,6856
Stanhope Capital,15068
Stanhope Capital,15068
Leeds Illuminate,22237
Nexa Equity,22261
GrowthCurve Capital,22382
GrowthCurve Capital,22382
GrowthCurve Capital,22382
GrowthCurve Capital,22382
TA Associates,6694
TA Associates,6694
TA Associates,6694
TA Associates,6694
TA Associates,6694
TA Associates,6694
TA Associates,6694
TA Associates,6694
TA Associates,6694
TA Associates,6694
TA Associates,6694
TA Associates,6694
TA Associates,6694
TA Associates,6694
TA Associates,6694
Non Sibi Ventures,22383
Non Sibi Ventures,22383
Arthur Ventures,14409
Arcano Asset Management,2175
Arcano Asset Management,2175
Arcano Asset Management,2175
Arcano Asset Management,2175
Arcano Asset Management,2175
Arcano Asset Management,2175
Arcano Asset Management,2175
Arcano Asset Management,2175
Arcano Asset Management,2175
Arcano Asset Management,2175
Arcano Asset Management,2175
Arcano Asset Management,2175
Arcano Asset Management,2175
Arcano Asset Management,2175
Arcano Asset Management,2175
Arcano Asset Management,2175
Caffeinated Capital,14250
Caffeinated Capital,14250
Growth Catalyst Partners,18656
Growth Catalyst Partners,18656
Harvest Partners,6524
Harvest Partners,6524
Creative Wealth Media,19979
DCA Capital Partners,15665
Energy Capital Ventures,20445
Calera Capital,6500
Calera Capital,6500
Calera Capital,6500
Calera Capital,6500
Calera Capital,6500
Calera Capital,6500
Calera Capital,6500
Calera Capital,6500
Calera Capital,6500
Calera Capital,6500
Calera Capital,6500
Calera Capital,6500
Calera Capital,6500
Calera Capital,6500
Calera Capital,6500
Calera Capital,6500
Artis Ventures,14888
AEA Investors,8057
Myelin,22385
Myelin,22385
Myelin,22385
Myelin,22385
Myelin,22385
Myelin,22385
Myelin,22385
Myelin,22385
Octagon Credit Investors,17806
Vensana Capital,20092
Vensana Capital,20092
ABRY Partners,6354
Clearlake Capital Group,8706
Clearlake Capital Group,8706
Clearlake Capital Group,8706
Clearlake Capital Group,8706
Ducera Partners,19399
Indicator Ventures,16343
JLL Partners,6757
The Carlyle Group,5579
Elsewhere Partners,19633
Story Ventures,19320
O'Reilly AlphaTech Ventures,13275
Victory Park Capital,12129
Zigg Capital,21913
FTW Ventures,17519
JBV Capital,21520
Plymouth Growth,15104
Plymouth Growth,15104
Providence Equity Partners,6650
Providence Equity Partners,6650
Providence Equity Partners,6650
Providence Equity Partners,6650
Providence Equity Partners,6650
Providence Equity Partners,6650
Providence Equity Partners,6650
Providence Equity Partners,6650
Black Bay Energy Capital,18875
AlpInvest Partners,331
AlpInvest Partners,331
AlpInvest Partners,331
AlpInvest Partners,331
AlpInvest Partners,331
AlpInvest Partners,331
Tiger Iron Capital,20134
Peak Rock Capital,13213
Vista Equity Partners,8411
Industrial Opportunity Partners,7935
Valedor Partners,19922
Valedor Partners,19922
Valedor Partners,19922
Valedor Partners,19922
Valedor Partners,19922
Valedor Partners,19922
Sixth Street,19637
Bain Capital,6389
Domain Capital Group,19247
Kainos Capital,12410
Clayton Associates,8077
Clayton Associates,8077
Virgo Investment Group,18054
Ambix Venture Management,22403
Goldman Sachs Asset Management,954
Goldman Sachs Asset Management,954
Goldman Sachs Asset Management,954
Goldman Sachs Asset Management,954
JumpStart,17832
Astorius,15983
TCG Capital Management,20274
TCG Capital Management,20274
Multiplier Capital,12637
Presight Capital,20093
Oaktree Capital Management,5588
Delos Capital,16484
Delos Capital,16484
Monk's Hill Ventures,15642
Monk's Hill Ventures,15642
Redmile Group,17221
PSG,21967
Thoma Bravo,8759
Cerberus Capital Management,5613
Lindsay Goldberg,6577
LongRange Capital,21641
LongRange Capital,21641
Atlantic Street Capital,8560
Atlantic Street Capital,8560
Atlantic Street Capital,8560
Atlantic Street Capital,8560
Atlantic Street Capital,8560
Atlantic Street Capital,8560
Atlantic Street Capital,8560
Atlantic Street Capital,8560
Atlantic Street Capital,8560
Atlantic Street Capital,8560
Edmond de Rothschild Asset Management,17926
Edmond de Rothschild Asset Management,17926
Edmond de Rothschild Asset Management,17926
Edmond de Rothschild Asset Management,17926
Edmond de Rothschild Asset Management,17926
Edmond de Rothschild Asset Management,17926
Ares Management,6844
Rockbridge Growth Equity,19385
Hg,6532
Hg,6532
Frontier Venture Capital,7799
StepStone Group,7045
Apollo Global Management,8096
Tritium Partners,15215
Tritium Partners,15215
Tritium Partners,15215
KB Partners,7356
KB Partners,7356
Las Olas Venture Capital,18813
iCapital Network,20104
Goodwater Capital,15778
Mainsail Partners,8551
Plum Alley Investments,22447
Plum Alley Investments,22447
Transform Capital,22450
Victory Park Capital,12129
AXA Venture Partners,19429
AXA Venture Partners,19429
AXA Venture Partners,19429
RUBICON Technology Partners,15238
Team8,20582
Team8,20582
Team8,20582
Team8,20582
Team8,20582
Team8,20582
Team8,20582
Team8,20582
Team8,20582
Team8,20582
Team8,20582
Team8,20582
Team8,20582
Team8,20582
Team8,20582
Team8,20582
Team8,20582
Team8,20582
Team8,20582
Team8,20582
Arthur Ventures,14409
LL Funds,18162
Crosstimbers Capital Group,18443
Crestline Investors,9333
Zeev Ventures,18482
Capital Midwest Fund,15333
Capital Midwest Fund,15333
Cleo Capital,21972
Liquid 2 Ventures,17700
Alpha Edison,19681
Crescent Capital Group,12199
NovaQuest Capital Management,11727
NovaQuest Capital Management,11727
NovaQuest Capital Management,11727
Generation Partners,7272
Generation Partners,7272
The Carlyle Group,5579
Tree Line Capital Partners,19261
Liberty Strategic Capital,22461
Liberty Strategic Capital,22461
Liberty Strategic Capital,22461
Liberty Strategic Capital,22461
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Landseer,21387
Conscience VC,22465
Conscience VC,22465
Conscience VC,22465
Conscience VC,22465
412 Venture Fund,22466
412 Venture Fund,22466
Smash Ventures,22330
Smash Ventures,22330
Hyperplane Venture Capital,18017
Carbon Direct Capital Management,22443
Charoen Pokphand Group,22473
Charoen Pokphand Group,22473
Charoen Pokphand Group,22473
Charoen Pokphand Group,22473
Charoen Pokphand Group,22473
Charoen Pokphand Group,22473
Refinery Ventures,22479
First Round Capital,11004
S16VC,22486
S16VC,22486
Apollo Global Management,8096
Stellus Capital Management,14535
Sequoia Capital,6675
Knightsbridge Advisers,978
The Carlyle Group,5579
Right Side Capital Management,17005
HPS Investment Partners,7143
Yes VC,19729
Yes VC,19729
Tribe Capital,19926
Smash Ventures,22330
Smash Ventures,22330
Crosstimbers Capital Group,18443
The Riverside Company,7754
Nyca Partners,15416
Nyca Partners,15416
Brightwood Capital Advisors,12674
Vista Equity Partners,8411
Coefficient Capital,20029
Coefficient Capital,20029
Coefficient Capital,20029
Bienville Capital,13451
Manulife Investment Management,7435
Brightwood Capital Advisors,12674
JC Flowers & Co.,7899
The Carlyle Group,5579
The Carlyle Group,5579
Sequel Holdings,13632
Sequel Holdings,13632
Bain Capital,6389
Bain Capital,6389
Steelhead Capital Management,18662
Ares Management,6844
Platinum Equity,6960
Aspect Investors,18480
Century Park Capital Partners,9051
Century Park Capital Partners,9051
Golding Capital Partners,1333
Golding Capital Partners,1333
Golding Capital Partners,1333
Golding Capital Partners,1333
Golding Capital Partners,1333
Golding Capital Partners,1333
Auldbrass Partners,13530
Auldbrass Partners,13530
VenCap International,7753
VenCap International,7753
VenCap International,7753
VenCap International,7753
Switch Ventures,17033
Cibolo Energy Partners,18468
Left Lane Capital,20637
Diversis Capital,19367
Pantera Capital,18726
Sofinnova Investments,6684
Sofinnova Investments,6684
TCG Capital Management,20274
TCG Capital Management,20274
SparkLabs Global Ventures,14731
SparkLabs Global Ventures,14731
National Asset Management,19536
Blue Owl Capital,1337
Horsley Bridge Partners,6536
Horsley Bridge Partners,6536
Horsley Bridge Partners,6536
Horsley Bridge Partners,6536
Horsley Bridge Partners,6536
Horsley Bridge Partners,6536
Horsley Bridge Partners,6536
Horsley Bridge Partners,6536
Horsley Bridge Partners,6536
Horsley Bridge Partners,6536
Horsley Bridge Partners,6536
Horsley Bridge Partners,6536
WestCap,22259
WestCap,22259
WestCap,22259
WestCap,22259
WestCap,22259
Stage 2 Capital,20801
Stage 2 Capital,20801
Apollo Global Management,8096
iCapital Network,20104
Polychain Capital,20195
Polychain Capital,20195
Differential Ventures,20670
JP Morgan Asset Management,5687
JP Morgan Asset Management,5687
JP Morgan Asset Management,5687
JP Morgan Asset Management,5687
JP Morgan Asset Management,5687
Harvest Partners,6524
Harvest Partners,6524
Harvest Partners,6524
Harvest Partners,6524
Harvest Partners,6524
Zelnick Media Capital,16941
Arsenal Capital Partners,6379
Arsenal Capital Partners,6379
Arsenal Capital Partners,6379
Arsenal Capital Partners,6379
Bridgepoint,6783
Dragoneer Investment Group,19450
Green Bay Ventures,18218
Leavitt Equity Partners,15972
Leavitt Equity Partners,15972
TIFF Investment Management,5612
TIFF Investment Management,5612
TIFF Investment Management,5612
TIFF Investment Management,5612
TIFF Investment Management,5612
TIFF Investment Management,5612
Peterson Partners,11412
Nonantum Capital Partners,18930
Proterra Investment Partners,17308
Enlightenment Capital,13351
Hildred Capital Partners,20141
SineWave Ventures,15764
Portfolia,20314
Portfolia,20314
Portfolia,20314
Portfolia,20314
Portfolia,20314
ECP,5634
ECP,5634
Catenam Capital,22495
Clearlake Capital Group,8706
Clearlake Capital Group,8706
Clearlake Capital Group,8706
IA Capital Group,8985
VSC Ventures,22504
Borealis Ventures,13389
Borealis Ventures,13389
Borealis Ventures,13389
Pura Vida Investments,18141
TriSpan,18822
TriSpan,18822
TriSpan,18822
Drive Capital,14128
Drive Capital,14128
Atalaya Capital Management,12708
Summit Partners,6693
Hedosophia,22163
Kelso & Company,6558
Knox Lane,20972
Knox Lane,20972
LightBay Capital,18734
LightBay Capital,18734
LightBay Capital,18734
New Water Capital,16833
Nosara Capital,19160
Nosara Capital,19160
Nosara Capital,19160
Nosara Capital,19160
Nosara Capital,19160
Nosara Capital,19160
Blackstone,5611
Blackstone,5611
Saybrook Fund Advisors,18471
Sentinel Capital Partners,6673
Horsley Bridge Partners,6536
RCP Advisors,1780
Goldcrest Capital,19666
Avalon Ventures,15086
Avalon Ventures,15086
Relay Investments,15417
Marlin Equity Partners,8455
Marlin Equity Partners,8455
Marlin Equity Partners,8455
Marlin Equity Partners,8455
Crestline Investors,9333
Luxor Capital Group,17215
Labyrinth Capital Partners,20400
Eastlink Capital,22362
Eastlink Capital,22362
GSR Ventures,8434
PPB Capital Partners,18204
Craft Ventures,19319
Sandton Capital Partners,14390
Sandton Capital Partners,14390
Sandton Capital Partners,14390
Jacobs Asset Management,10954
Jacobs Asset Management,10954
Top Tier Capital Partners,11447
Top Tier Capital Partners,11447
Top Tier Capital Partners,11447
Luther King Capital Management,13173
The Raine Group,11996
The Raine Group,11996
Callais Capital Management,22510
Strong Ventures,14462
Strong Ventures,14462
Strong Ventures,14462
Strong Ventures,14462
Hg,6532
Tiger Global Management,7671
Tiger Global Management,7671
Tiger Global Management,7671
Tiger Global Management,7671
Aditum Bio,22511
NextEquity Partners,22513
NextEquity Partners,22513
NextEquity Partners,22513
Converge,14711
Amity Ventures,20233
Crayhill Capital Management,18724
Chevron Technology Ventures,1733
