lp_sector_id,lp_id,sector,has_appetite
24293,4197,Natural Resources,False
14711,4197,Other,True
34022,4197,Retail,True
19851,4197,TMT,True
4614,4197,Transport,True
58216,4198,Biotech / Life Science,False
21568,4198,Clean Tech / Renewable,True
13323,4198,Consumer Goods,False
40099,4198,Diversified,False
27749,4198,Energy / Oil & Gas,True
15807,4198,Financial Services,False
45772,4198,Healthcare,False
43742,4198,Industrials,False
20275,4198,Leisure,False
62382,4198,Manufacturing,False
32875,4198,Natural Resources,True
16862,4198,Other,False
61189,4198,Retail,False
46128,4198,TMT,False
39290,4198,Transport,False
309,4200,Biotech / Life Science,True
14095,4200,Clean Tech / Renewable,False
15574,4200,Consumer Goods,True
49437,4200,Diversified,True
46273,4200,Energy / Oil & Gas,True
34002,4200,Financial Services,True
46531,4200,Healthcare,True
11663,4200,Industrials,False
52051,4200,Leisure,False
52514,4200,Manufacturing,False
41623,4200,Natural Resources,False
5146,4200,Other,False
2393,4200,Retail,True
1258,4200,TMT,True
45718,4200,Transport,True
10930,4202,Biotech / Life Science,False
6303,4202,Clean Tech / Renewable,True
23605,4202,Consumer Goods,True
16679,4202,Diversified,True
49334,4202,Energy / Oil & Gas,True
8546,4202,Financial Services,False
39648,4202,Healthcare,True
12297,4202,Industrials,False
2359,4202,Leisure,False
44850,4202,Manufacturing,False
6188,4202,Natural Resources,True
63453,4202,Other,True
26678,4202,Retail,False
57020,4202,TMT,True
14468,4202,Transport,False
32917,4203,Biotech / Life Science,True
13422,4203,Clean Tech / Renewable,True
34196,4203,Consumer Goods,True
60181,4203,Diversified,True
62109,4203,Energy / Oil & Gas,False
10960,4203,Financial Services,False
45566,4203,Healthcare,True
39864,4203,Industrials,True
15751,4203,Leisure,False
49273,4203,Manufacturing,False
17471,4203,Natural Resources,False
4034,4203,Other,False
62965,4203,Retail,False
54944,4203,TMT,True
7742,4203,Transport,False
36208,4204,Biotech / Life Science,True
35531,4204,Clean Tech / Renewable,True
58458,4204,Consumer Goods,False
11643,4204,Diversified,False
48860,4204,Energy / Oil & Gas,True
57313,4204,Financial Services,False
28190,4204,Healthcare,False
39017,4204,Industrials,False
51615,4204,Leisure,False
35728,4204,Manufacturing,False
43155,4204,Natural Resources,False
22173,4204,Other,False
62766,4204,Retail,False
3270,4204,TMT,False
19401,4204,Transport,False
4176,4205,Biotech / Life Science,False
1946,4205,Clean Tech / Renewable,False
52148,4205,Consumer Goods,False
19482,4205,Diversified,True
18670,4205,Energy / Oil & Gas,False
6632,4205,Financial Services,False
749,4205,Healthcare,False
49165,4205,Industrials,False
49700,4205,Leisure,False
22644,4205,Manufacturing,False
17611,4205,Natural Resources,True
40831,4205,Other,False
22747,4205,Retail,False
6498,4205,TMT,False
53790,4205,Transport,False
17811,4210,Biotech / Life Science,True
53678,4210,Clean Tech / Renewable,False
61683,4210,Consumer Goods,False
46616,4210,Diversified,True
54672,4210,Energy / Oil & Gas,True
50990,4210,Financial Services,False
28880,4210,Healthcare,True
60385,4210,Industrials,False
8142,4210,Leisure,False
10052,4210,Manufacturing,False
23015,4210,Natural Resources,True
7314,4210,Other,False
40197,4210,Retail,False
63101,4210,TMT,True
46686,4210,Transport,False
33602,4211,Biotech / Life Science,False
50844,4211,Clean Tech / Renewable,True
22489,4211,Consumer Goods,True
30902,4211,Diversified,True
56349,4211,Energy / Oil & Gas,True
12870,4211,Financial Services,True
59214,4211,Healthcare,True
45395,4211,Industrials,True
33973,4211,Leisure,False
38808,4211,Manufacturing,False
61736,4211,Natural Resources,False
20388,4211,Other,False
52034,4211,Retail,False
14421,4211,TMT,True
44931,4211,Transport,False
47112,4213,Biotech / Life Science,False
25502,4213,Clean Tech / Renewable,False
45570,4213,Consumer Goods,False
27886,4213,Diversified,True
25976,4213,Energy / Oil & Gas,False
57275,4213,Financial Services,False
61657,4213,Healthcare,False
37865,4213,Industrials,False
60007,4213,Leisure,False
54835,4213,Manufacturing,False
2238,4213,Natural Resources,False
41685,4213,Other,False
24154,4213,Retail,False
58440,4213,TMT,False
57033,4213,Transport,False
33580,4215,Biotech / Life Science,False
52636,4215,Clean Tech / Renewable,False
49489,4215,Consumer Goods,False
23764,4215,Diversified,True
53277,4215,Energy / Oil & Gas,False
53557,4215,Financial Services,False
21999,4215,Healthcare,False
63455,4215,Industrials,False
19181,4215,Leisure,False
49833,4215,Manufacturing,False
29888,4215,Natural Resources,False
17199,4215,Other,False
41004,4215,Retail,False
27965,4215,TMT,False
36643,4215,Transport,False
29084,4216,Biotech / Life Science,False
8,4216,Clean Tech / Renewable,False
55993,4216,Consumer Goods,False
49332,4216,Diversified,True
63542,4216,Energy / Oil & Gas,True
40172,4216,Financial Services,False
25460,4216,Healthcare,True
59084,4216,Industrials,False
31843,4216,Leisure,False
138,4216,Manufacturing,False
20558,4216,Natural Resources,True
57966,4216,Other,True
35875,4216,Retail,False
35252,4216,TMT,True
239,4216,Transport,False
62586,4217,Biotech / Life Science,True
18777,4217,Clean Tech / Renewable,False
23990,4217,Consumer Goods,False
51557,4217,Diversified,False
35994,4217,Energy / Oil & Gas,False
56775,4217,Financial Services,False
24657,4217,Healthcare,False
62150,4217,Industrials,False
12341,4217,Leisure,False
27383,4217,Manufacturing,False
59685,4217,Natural Resources,False
24349,4217,Other,False
20710,4217,Retail,False
16382,4217,TMT,False
45111,4217,Transport,False
48712,4221,Biotech / Life Science,False
13727,4221,Clean Tech / Renewable,False
27119,4221,Consumer Goods,True
21653,4221,Diversified,True
17752,4221,Energy / Oil & Gas,False
25887,4221,Financial Services,False
22408,4221,Healthcare,True
55230,4221,Industrials,False
52839,4221,Leisure,False
39333,4221,Manufacturing,False
36041,4221,Natural Resources,False
34821,4221,Other,True
2477,4221,Retail,False
59044,4221,TMT,True
4780,4221,Transport,False
52953,4222,Biotech / Life Science,False
496,4222,Clean Tech / Renewable,True
52842,4222,Consumer Goods,True
20722,4222,Diversified,True
2424,4222,Energy / Oil & Gas,True
54698,4222,Financial Services,False
22224,4222,Healthcare,True
1169,4222,Industrials,False
17999,4222,Leisure,False
7876,4222,Manufacturing,False
13425,4222,Natural Resources,True
782,4222,Other,False
61765,4222,Retail,False
36177,4222,TMT,True
58459,4222,Transport,False
21963,4226,Biotech / Life Science,False
16819,4226,Clean Tech / Renewable,False
58525,4226,Consumer Goods,True
42261,4226,Diversified,True
34197,4226,Energy / Oil & Gas,True
1621,4226,Financial Services,True
7748,4226,Healthcare,True
62120,4226,Industrials,True
60073,4226,Leisure,False
14525,4226,Manufacturing,True
16183,4226,Natural Resources,False
12612,4226,Other,False
535,4226,Retail,True
182,4226,TMT,True
4617,4226,Transport,False
9256,4229,Biotech / Life Science,False
5733,4229,Clean Tech / Renewable,True
38195,4229,Consumer Goods,True
58061,4229,Diversified,True
14348,4229,Energy / Oil & Gas,True
616,4229,Financial Services,False
48639,4229,Healthcare,True
2978,4229,Industrials,False
14868,4229,Leisure,False
49646,4229,Manufacturing,False
37516,4229,Natural Resources,True
47730,4229,Other,False
62971,4229,Retail,False
23034,4229,TMT,True
55588,4229,Transport,False
9495,4230,Biotech / Life Science,False
8389,4230,Clean Tech / Renewable,False
36215,4230,Consumer Goods,False
4945,4230,Diversified,True
14350,4230,Energy / Oil & Gas,False
45413,4230,Financial Services,True
47691,4230,Healthcare,False
55035,4230,Industrials,False
21725,4230,Leisure,False
23452,4230,Manufacturing,False
4049,4230,Natural Resources,False
19948,4230,Other,False
37144,4230,Retail,False
6311,4230,TMT,False
61180,4230,Transport,False
25031,4231,Biotech / Life Science,False
8996,4231,Clean Tech / Renewable,False
15207,4231,Consumer Goods,False
24195,4231,Diversified,True
25667,4231,Energy / Oil & Gas,True
33889,4231,Financial Services,False
38136,4231,Healthcare,False
46139,4231,Industrials,False
59969,4231,Leisure,False
34910,4231,Manufacturing,False
58983,4231,Natural Resources,True
4961,4231,Other,True
184,4231,Retail,False
49228,4231,TMT,False
29840,4231,Transport,False
20619,4232,Biotech / Life Science,False
31843,4232,Clean Tech / Renewable,False
53643,4232,Consumer Goods,False
48988,4232,Diversified,True
52712,4232,Energy / Oil & Gas,False
8671,4232,Financial Services,False
36827,4232,Healthcare,False
40230,4232,Industrials,False
3584,4232,Leisure,False
53964,4232,Manufacturing,False
56216,4232,Natural Resources,True
17551,4232,Other,False
26119,4232,Retail,False
23026,4232,TMT,False
8094,4232,Transport,False
21184,4233,Biotech / Life Science,False
1386,4233,Clean Tech / Renewable,False
24163,4233,Consumer Goods,False
58442,4233,Diversified,True
37633,4233,Energy / Oil & Gas,False
58588,4233,Financial Services,False
46423,4233,Healthcare,False
22698,4233,Industrials,False
10813,4233,Leisure,False
36386,4233,Manufacturing,False
18986,4233,Natural Resources,False
31388,4233,Other,False
55133,4233,Retail,False
19241,4233,TMT,False
56043,4233,Transport,False
59085,4234,Biotech / Life Science,True
41075,4234,Clean Tech / Renewable,False
43176,4234,Consumer Goods,True
13124,4234,Diversified,False
10796,4234,Energy / Oil & Gas,True
16013,4234,Financial Services,True
39908,4234,Healthcare,True
63598,4234,Industrials,False
36316,4234,Leisure,False
34290,4234,Manufacturing,False
63302,4234,Natural Resources,False
3526,4234,Other,True
37746,4234,Retail,False
35443,4234,TMT,True
55467,4234,Transport,False
63078,4236,Biotech / Life Science,True
8679,4236,Clean Tech / Renewable,False
35050,4236,Consumer Goods,False
22763,4236,Diversified,True
71,4236,Energy / Oil & Gas,True
18497,4236,Financial Services,False
1314,4236,Healthcare,True
41789,4236,Industrials,False
57654,4236,Leisure,False
42632,4236,Manufacturing,False
33200,4236,Natural Resources,True
42618,4236,Other,False
30144,4236,Retail,False
23456,4236,TMT,True
9226,4236,Transport,False
19246,4239,Biotech / Life Science,False
1973,4239,Clean Tech / Renewable,False
13206,4239,Consumer Goods,True
14425,4239,Diversified,True
54158,4239,Energy / Oil & Gas,True
42049,4239,Financial Services,True
25332,4239,Healthcare,True
62346,4239,Industrials,False
55862,4239,Leisure,False
12169,4239,Manufacturing,False
27390,4239,Natural Resources,False
23530,4239,Other,False
61447,4239,Retail,False
57825,4239,TMT,True
47921,4239,Transport,False
13809,4240,Biotech / Life Science,True
14815,4240,Clean Tech / Renewable,False
56950,4240,Consumer Goods,False
41072,4240,Diversified,True
55270,4240,Energy / Oil & Gas,True
61277,4240,Financial Services,False
57984,4240,Healthcare,True
57523,4240,Industrials,False
18571,4240,Leisure,False
25011,4240,Manufacturing,False
49281,4240,Natural Resources,True
55541,4240,Other,False
49175,4240,Retail,False
6858,4240,TMT,False
48086,4240,Transport,False
4750,4241,Biotech / Life Science,False
39309,4241,Clean Tech / Renewable,False
57711,4241,Consumer Goods,False
62643,4241,Diversified,True
13023,4241,Energy / Oil & Gas,False
24873,4241,Financial Services,False
39125,4241,Healthcare,False
23756,4241,Industrials,False
3065,4241,Leisure,False
39784,4241,Manufacturing,False
44644,4241,Natural Resources,False
42503,4241,Other,False
29441,4241,Retail,False
62613,4241,TMT,False
27651,4241,Transport,False
37909,4242,Biotech / Life Science,False
3711,4242,Clean Tech / Renewable,False
18933,4242,Consumer Goods,False
16639,4242,Diversified,True
58875,4242,Energy / Oil & Gas,False
37275,4242,Financial Services,False
32318,4242,Healthcare,False
57060,4242,Industrials,False
57016,4242,Leisure,False
40370,4242,Manufacturing,False
32442,4242,Natural Resources,False
3746,4242,Other,False
43917,4242,Retail,False
14542,4242,TMT,False
46096,4242,Transport,False
61924,4243,Biotech / Life Science,True
2440,4243,Clean Tech / Renewable,True
10326,4243,Consumer Goods,False
11409,4243,Diversified,True
36891,4243,Energy / Oil & Gas,True
16435,4243,Financial Services,True
11678,4243,Healthcare,True
26078,4243,Industrials,False
46128,4243,Leisure,False
60919,4243,Manufacturing,False
9287,4243,Natural Resources,False
39767,4243,Other,False
48832,4243,Retail,False
47277,4243,TMT,True
59998,4243,Transport,False
45216,4246,Biotech / Life Science,False
50046,4246,Clean Tech / Renewable,False
63322,4246,Consumer Goods,False
61115,4246,Diversified,True
60320,4246,Energy / Oil & Gas,False
4016,4246,Financial Services,False
28190,4246,Healthcare,False
38060,4246,Industrials,False
36805,4246,Leisure,False
55215,4246,Manufacturing,False
3523,4246,Natural Resources,False
40286,4246,Other,False
14787,4246,Retail,False
29174,4246,TMT,False
1215,4246,Transport,False
37167,4248,Biotech / Life Science,False
25200,4248,Business Services,True
29093,4248,Clean Tech / Renewable,False
27115,4248,Consumer Goods,True
62354,4248,Diversified,True
31402,4248,Energy / Oil & Gas,False
39263,4248,Financial Services,False
24838,4248,Healthcare,False
39592,4248,Industrials,False
32844,4248,Leisure,False
26971,4248,Manufacturing,True
36020,4248,Natural Resources,False
39844,4248,Other,False
4889,4248,Retail,False
27601,4248,TMT,False
47561,4248,Transport,False
12165,4253,Biotech / Life Science,False
3275,4253,Clean Tech / Renewable,False
49634,4253,Consumer Goods,False
62172,4253,Diversified,True
50596,4253,Energy / Oil & Gas,False
35357,4253,Financial Services,False
12753,4253,Healthcare,False
11228,4253,Industrials,False
44767,4253,Leisure,False
23556,4253,Manufacturing,False
5871,4253,Natural Resources,False
12478,4253,Other,False
54343,4253,Retail,False
51008,4253,TMT,False
12119,4253,Transport,False
49300,4255,Biotech / Life Science,False
61233,4255,Clean Tech / Renewable,False
8615,4255,Consumer Goods,False
29235,4255,Diversified,True
40778,4255,Energy / Oil & Gas,False
54685,4255,Financial Services,False
38955,4255,Healthcare,False
4465,4255,Industrials,False
2186,4255,Leisure,False
62950,4255,Manufacturing,False
4285,4255,Natural Resources,False
47679,4255,Other,False
18708,4255,Retail,False
44954,4255,TMT,False
17206,4255,Transport,False
58897,4257,Biotech / Life Science,False
58612,4257,Clean Tech / Renewable,False
12457,4257,Consumer Goods,True
36207,4257,Diversified,True
26063,4257,Energy / Oil & Gas,True
18629,4257,Financial Services,True
27781,4257,Healthcare,True
50082,4257,Industrials,True
38775,4257,Leisure,False
5604,4257,Manufacturing,True
13451,4257,Natural Resources,False
8805,4257,Other,True
40437,4257,Retail,True
20415,4257,TMT,True
56283,4257,Transport,False
10495,4259,Biotech / Life Science,True
20887,4259,Clean Tech / Renewable,True
55540,4259,Consumer Goods,True
13586,4259,Diversified,True
28084,4259,Energy / Oil & Gas,True
48161,4259,Financial Services,True
38064,4259,Healthcare,True
14102,4259,Industrials,True
49072,4259,Leisure,False
18540,4259,Manufacturing,True
5982,4259,Natural Resources,False
35424,4259,Other,False
57309,4259,Retail,True
62105,4259,TMT,True
9561,4259,Transport,True
10395,4260,Biotech / Life Science,False
56869,4260,Clean Tech / Renewable,False
27317,4260,Consumer Goods,True
10951,4260,Diversified,True
37352,4260,Energy / Oil & Gas,True
9838,4260,Financial Services,True
9288,4260,Healthcare,False
16138,4260,Industrials,True
58718,4260,Leisure,False
31274,4260,Manufacturing,False
30461,4260,Natural Resources,False
47319,4260,Other,True
61765,4260,Retail,True
58316,4260,TMT,False
13843,4260,Transport,False
54439,4262,Biotech / Life Science,True
47898,4262,Clean Tech / Renewable,False
16358,4262,Consumer Goods,False
9208,4262,Diversified,False
8254,4262,Energy / Oil & Gas,False
39454,4262,Financial Services,False
55283,4262,Healthcare,True
4627,4262,Industrials,False
9024,4262,Leisure,False
3792,4262,Manufacturing,False
22801,4262,Natural Resources,False
54624,4262,Other,False
5192,4262,Retail,False
32873,4262,TMT,True
1925,4262,Transport,False
50592,4266,Biotech / Life Science,False
22521,4266,Clean Tech / Renewable,True
19773,4266,Consumer Goods,True
46994,4266,Diversified,True
60488,4266,Energy / Oil & Gas,True
36542,4266,Financial Services,False
14306,4266,Healthcare,False
29235,4266,Industrials,False
31259,4266,Leisure,False
38569,4266,Manufacturing,False
48195,4266,Natural Resources,True
34336,4266,Other,False
35677,4266,Retail,False
48259,4266,TMT,True
50203,4266,Transport,False
42781,4269,Biotech / Life Science,True
35050,4269,Clean Tech / Renewable,False
15275,4269,Consumer Goods,False
39659,4269,Diversified,True
55547,4269,Energy / Oil & Gas,False
37481,4269,Financial Services,False
12430,4269,Healthcare,True
11626,4269,Industrials,False
26910,4269,Leisure,False
46284,4269,Manufacturing,False
46716,4269,Natural Resources,False
48938,4269,Other,False
9455,4269,Retail,False
32343,4269,TMT,False
8113,4269,Transport,False
32230,4271,Biotech / Life Science,False
28612,4271,Clean Tech / Renewable,False
39350,4271,Consumer Goods,True
16920,4271,Diversified,True
7814,4271,Energy / Oil & Gas,True
8885,4271,Financial Services,True
62743,4271,Healthcare,True
60139,4271,Industrials,True
10580,4271,Leisure,True
28669,4271,Manufacturing,False
60352,4271,Natural Resources,True
28717,4271,Other,False
30673,4271,Retail,True
34085,4271,TMT,True
39855,4271,Transport,True
34237,4272,Biotech / Life Science,True
31617,4272,Clean Tech / Renewable,True
61473,4272,Consumer Goods,False
7159,4272,Diversified,True
46710,4272,Energy / Oil & Gas,True
54832,4272,Financial Services,False
5296,4272,Healthcare,False
30512,4272,Industrials,True
59576,4272,Leisure,False
3705,4272,Manufacturing,False
47492,4272,Natural Resources,False
33834,4272,Other,True
62281,4272,Retail,False
20096,4272,TMT,True
5875,4272,Transport,False
51656,4274,Biotech / Life Science,False
13445,4274,Clean Tech / Renewable,False
31585,4274,Consumer Goods,False
18267,4274,Diversified,True
60697,4274,Energy / Oil & Gas,False
5549,4274,Financial Services,False
21350,4274,Healthcare,False
19310,4274,Industrials,False
28697,4274,Leisure,False
57100,4274,Manufacturing,False
18658,4274,Natural Resources,False
58405,4274,Other,False
56583,4274,Retail,False
10060,4274,TMT,False
52376,4274,Transport,False
18130,4276,Biotech / Life Science,False
62594,4276,Clean Tech / Renewable,True
27554,4276,Consumer Goods,False
31485,4276,Diversified,True
19621,4276,Energy / Oil & Gas,True
49694,4276,Financial Services,False
14633,4276,Healthcare,True
59427,4276,Industrials,True
55680,4276,Leisure,False
13404,4276,Manufacturing,False
58786,4276,Natural Resources,False
10412,4276,Other,False
47166,4276,Retail,False
35401,4276,TMT,True
9212,4276,Transport,True
51982,4278,Biotech / Life Science,False
44633,4278,Clean Tech / Renewable,True
46440,4278,Consumer Goods,False
15724,4278,Diversified,True
21339,4278,Energy / Oil & Gas,True
4419,4278,Financial Services,False
4613,4278,Healthcare,True
20074,4278,Industrials,False
13323,4278,Leisure,False
29737,4278,Manufacturing,False
41068,4278,Natural Resources,True
849,4278,Other,False
46518,4278,Retail,False
62723,4278,TMT,True
61805,4278,Transport,False
42048,4279,Biotech / Life Science,False
33725,4279,Clean Tech / Renewable,False
63764,4279,Consumer Goods,False
34161,4279,Diversified,True
26850,4279,Energy / Oil & Gas,True
47266,4279,Financial Services,False
55242,4279,Healthcare,False
11042,4279,Industrials,True
7853,4279,Leisure,False
46171,4279,Manufacturing,False
21552,4279,Natural Resources,False
41781,4279,Other,False
39774,4279,Retail,False
5187,4279,TMT,False
30685,4279,Transport,False
53736,4283,Biotech / Life Science,False
26794,4283,Clean Tech / Renewable,False
12738,4283,Consumer Goods,False
59313,4283,Diversified,True
61110,4283,Energy / Oil & Gas,False
33815,4283,Financial Services,False
16390,4283,Healthcare,False
5681,4283,Industrials,False
20408,4283,Leisure,False
51262,4283,Manufacturing,False
30180,4283,Natural Resources,False
19376,4283,Other,False
32169,4283,Retail,False
49541,4283,TMT,False
34966,4283,Transport,False
26068,4284,Biotech / Life Science,True
6161,4284,Clean Tech / Renewable,True
7155,4284,Consumer Goods,True
60324,4284,Diversified,True
11384,4284,Energy / Oil & Gas,False
2190,4284,Financial Services,False
41012,4284,Healthcare,True
15422,4284,Industrials,True
38815,4284,Leisure,False
43759,4284,Manufacturing,False
43274,4284,Natural Resources,False
23680,4284,Other,False
40786,4284,Retail,False
57162,4284,TMT,True
26155,4284,Transport,False
52411,4288,Biotech / Life Science,False
37897,4288,Clean Tech / Renewable,False
39046,4288,Consumer Goods,False
8758,4288,Diversified,True
1420,4288,Energy / Oil & Gas,False
44050,4288,Financial Services,False
10578,4288,Healthcare,True
50765,4288,Industrials,False
54143,4288,Leisure,False
3559,4288,Manufacturing,False
53539,4288,Natural Resources,False
23232,4288,Other,False
27720,4288,Retail,False
63738,4288,TMT,False
35302,4288,Transport,False
33461,4289,Biotech / Life Science,False
13313,4289,Clean Tech / Renewable,False
40506,4289,Consumer Goods,False
28904,4289,Diversified,True
60073,4289,Energy / Oil & Gas,True
7674,4289,Financial Services,False
53575,4289,Healthcare,False
52925,4289,Industrials,False
40895,4289,Leisure,False
18966,4289,Manufacturing,False
20119,4289,Natural Resources,True
28595,4289,Other,False
47792,4289,Retail,False
25805,4289,TMT,False
59957,4289,Transport,False
38602,4290,Biotech / Life Science,False
48902,4290,Clean Tech / Renewable,True
40745,4290,Consumer Goods,True
30058,4290,Diversified,True
57437,4290,Energy / Oil & Gas,True
14639,4290,Financial Services,True
58547,4290,Healthcare,True
4109,4290,Industrials,True
34678,4290,Leisure,False
11441,4290,Manufacturing,False
1340,4290,Natural Resources,False
33444,4290,Other,False
22813,4290,Retail,False
15766,4290,TMT,True
2577,4290,Transport,False
11690,4291,Biotech / Life Science,False
61766,4291,Clean Tech / Renewable,False
18616,4291,Consumer Goods,False
57571,4291,Diversified,True
5575,4291,Energy / Oil & Gas,False
32183,4291,Financial Services,False
39194,4291,Healthcare,False
42113,4291,Industrials,False
11393,4291,Leisure,False
63567,4291,Manufacturing,False
22639,4291,Natural Resources,False
32053,4291,Other,False
56543,4291,Retail,False
38395,4291,TMT,False
1468,4291,Transport,False
13252,4293,Biotech / Life Science,False
33201,4293,Clean Tech / Renewable,False
53708,4293,Consumer Goods,False
46357,4293,Diversified,True
43953,4293,Energy / Oil & Gas,False
39590,4293,Financial Services,False
16043,4293,Healthcare,False
48071,4293,Industrials,False
15185,4293,Leisure,False
9900,4293,Manufacturing,False
24110,4293,Natural Resources,False
55023,4293,Other,False
14277,4293,Retail,False
29936,4293,TMT,True
30933,4293,Transport,False
57510,4294,Biotech / Life Science,True
46942,4294,Clean Tech / Renewable,True
39394,4294,Consumer Goods,False
8662,4294,Diversified,False
45748,4294,Energy / Oil & Gas,False
54451,4294,Financial Services,False
26684,4294,Healthcare,True
61291,4294,Industrials,False
16192,4294,Leisure,False
4153,4294,Manufacturing,False
12447,4294,Natural Resources,False
29547,4294,Other,False
30447,4294,Retail,False
10152,4294,TMT,True
27971,4294,Transport,False
20850,4296,Biotech / Life Science,True
1945,4296,Clean Tech / Renewable,True
57458,4296,Consumer Goods,True
25564,4296,Diversified,True
26948,4296,Energy / Oil & Gas,True
20729,4296,Financial Services,True
29112,4296,Healthcare,True
23852,4296,Industrials,True
34712,4296,Leisure,False
12988,4296,Manufacturing,False
14011,4296,Natural Resources,True
6106,4296,Other,True
21549,4296,Retail,True
35469,4296,TMT,True
53644,4296,Transport,True
30644,4297,Biotech / Life Science,False
38821,4297,Clean Tech / Renewable,False
3956,4297,Consumer Goods,False
57537,4297,Diversified,False
21531,4297,Energy / Oil & Gas,True
56994,4297,Financial Services,True
56655,4297,Healthcare,True
17920,4297,Industrials,False
7926,4297,Leisure,True
37973,4297,Manufacturing,True
16107,4297,Natural Resources,False
16143,4297,Other,True
19031,4297,Retail,True
9936,4297,TMT,True
45649,4297,Transport,False
56771,4300,Biotech / Life Science,False
9786,4300,Clean Tech / Renewable,False
51657,4300,Consumer Goods,True
58925,4300,Diversified,True
32772,4300,Energy / Oil & Gas,False
49664,4300,Financial Services,False
17834,4300,Healthcare,False
2683,4300,Industrials,True
37877,4300,Leisure,False
62542,4300,Manufacturing,False
10164,4300,Natural Resources,False
8985,4300,Other,False
59654,4300,Retail,True
62734,4300,TMT,False
27250,4300,Transport,False
23861,4301,Biotech / Life Science,False
14270,4301,Clean Tech / Renewable,False
53412,4301,Consumer Goods,True
60620,4301,Diversified,True
59465,4301,Energy / Oil & Gas,False
33821,4301,Financial Services,True
43697,4301,Healthcare,False
5483,4301,Industrials,True
38917,4301,Leisure,False
10735,4301,Manufacturing,False
38518,4301,Natural Resources,False
16932,4301,Other,False
35533,4301,Retail,True
44597,4301,TMT,False
52808,4301,Transport,False
49122,4302,Biotech / Life Science,False
46735,4302,Clean Tech / Renewable,False
50605,4302,Consumer Goods,True
9888,4302,Diversified,True
43398,4302,Energy / Oil & Gas,False
50319,4302,Financial Services,True
57375,4302,Healthcare,False
18057,4302,Industrials,True
16448,4302,Leisure,False
37525,4302,Manufacturing,False
43169,4302,Natural Resources,False
27002,4302,Other,False
8592,4302,Retail,True
30915,4302,TMT,True
35078,4302,Transport,False
15337,4304,Biotech / Life Science,True
23206,4304,Clean Tech / Renewable,True
47269,4304,Consumer Goods,False
53132,4304,Diversified,False
47239,4304,Energy / Oil & Gas,False
41617,4304,Financial Services,False
51483,4304,Healthcare,True
14713,4304,Industrials,False
13810,4304,Leisure,False
43723,4304,Manufacturing,False
20923,4304,Natural Resources,False
57720,4304,Other,False
45391,4304,Retail,False
50186,4304,TMT,True
53898,4304,Transport,False
5692,4305,Biotech / Life Science,False
15896,4305,Clean Tech / Renewable,False
41458,4305,Consumer Goods,False
854,4305,Diversified,True
43194,4305,Energy / Oil & Gas,False
57435,4305,Financial Services,True
41198,4305,Healthcare,False
11376,4305,Industrials,False
58128,4305,Leisure,False
43788,4305,Manufacturing,False
21624,4305,Natural Resources,False
56359,4305,Other,False
35438,4305,Retail,False
44845,4305,TMT,False
4250,4305,Transport,False
11887,4306,Biotech / Life Science,False
16010,4306,Clean Tech / Renewable,False
56367,4306,Consumer Goods,False
27279,4306,Diversified,True
36240,4306,Energy / Oil & Gas,True
60559,4306,Financial Services,False
62896,4306,Healthcare,False
34866,4306,Industrials,False
19514,4306,Leisure,False
30807,4306,Manufacturing,False
19957,4306,Natural Resources,False
33527,4306,Other,False
49955,4306,Retail,False
24195,4306,TMT,False
51312,4306,Transport,False
8337,4309,Biotech / Life Science,False
52763,4309,Clean Tech / Renewable,False
32500,4309,Consumer Goods,True
2049,4309,Diversified,False
39008,4309,Energy / Oil & Gas,False
36923,4309,Financial Services,False
11904,4309,Healthcare,False
39646,4309,Industrials,True
31569,4309,Leisure,False
9263,4309,Manufacturing,False
20857,4309,Natural Resources,False
300,4309,Other,False
36539,4309,Retail,True
19240,4309,TMT,False
5414,4309,Transport,False
14297,4310,Biotech / Life Science,False
31022,4310,Clean Tech / Renewable,False
45697,4310,Consumer Goods,True
25812,4310,Diversified,True
27154,4310,Energy / Oil & Gas,False
37044,4310,Financial Services,True
1177,4310,Healthcare,True
7377,4310,Industrials,False
1268,4310,Leisure,False
27496,4310,Manufacturing,False
10078,4310,Natural Resources,False
25386,4310,Other,False
52844,4310,Retail,False
56372,4310,TMT,False
17625,4310,Transport,False
18458,4311,Biotech / Life Science,False
9104,4311,Clean Tech / Renewable,False
37051,4311,Consumer Goods,True
21113,4311,Diversified,True
44463,4311,Energy / Oil & Gas,True
10074,4311,Financial Services,True
44234,4311,Healthcare,False
25642,4311,Industrials,False
177,4311,Leisure,True
2016,4311,Manufacturing,False
13213,4311,Natural Resources,False
17970,4311,Other,False
54025,4311,Retail,False
35243,4311,TMT,True
23003,4311,Transport,False
31266,4313,Biotech / Life Science,False
22811,4313,Clean Tech / Renewable,False
17749,4313,Consumer Goods,False
42266,4313,Diversified,True
14550,4313,Energy / Oil & Gas,False
39323,4313,Financial Services,False
38918,4313,Healthcare,False
6616,4313,Industrials,False
34163,4313,Leisure,False
12961,4313,Manufacturing,False
47356,4313,Natural Resources,False
42428,4313,Other,False
54770,4313,Retail,False
31423,4313,TMT,False
25405,4313,Transport,False
54848,4314,Biotech / Life Science,True
45287,4314,Clean Tech / Renewable,True
37229,4314,Consumer Goods,True
27596,4314,Diversified,True
58254,4314,Energy / Oil & Gas,True
38810,4314,Financial Services,False
56216,4314,Healthcare,True
30116,4314,Industrials,True
10104,4314,Leisure,False
43677,4314,Manufacturing,True
384,4314,Natural Resources,True
17820,4314,Other,True
